libdc1394 error: Failed to initialize libdc1394
Training net...

Iteration     0: accuracy_at_1 =  0.78%; accuracy_at_5 =  5.86%; loss = 4.605170 
Iteration 26420: accuracy_at_1 = 46.48%; accuracy_at_5 = 80.47%; loss = 1.901753  (0.986509 s/it)
Iteration 26430: accuracy_at_1 = 46.48%; accuracy_at_5 = 75.39%; loss = 2.046910  (0.986485 s/it)
Iteration 26440: accuracy_at_1 = 48.83%; accuracy_at_5 = 78.52%; loss = 1.928244  (0.986095 s/it)
Iteration 26450: accuracy_at_1 = 46.88%; accuracy_at_5 = 77.34%; loss = 1.956992  (0.986099 s/it)
Iteration 26460: accuracy_at_1 = 42.97%; accuracy_at_5 = 74.22%; loss = 2.115693  (0.985982 s/it)
Iteration 26470: accuracy_at_1 = 44.53%; accuracy_at_5 = 73.44%; loss = 2.086988  (0.985748 s/it)
Iteration 26480: accuracy_at_1 = 46.48%; accuracy_at_5 = 72.66%; loss = 2.051139  (0.986080 s/it)
Iteration 26490: accuracy_at_1 = 53.52%; accuracy_at_5 = 75.00%; loss = 1.952947  (0.986196 s/it)
Iteration 26500: accuracy_at_1 = 45.70%; accuracy_at_5 = 70.31%; loss = 2.080058  (0.986597 s/it)
Iteration 26510: accuracy_at_1 = 39.06%; accuracy_at_5 = 72.66%; loss = 2.128122  (0.986782 s/it)
Iteration 26520: accuracy_at_1 = 35.16%; accuracy_at_5 = 69.14%; loss = 2.366264  (0.986879 s/it)
Iteration 26530: accuracy_at_1 = 44.92%; accuracy_at_5 = 73.05%; loss = 2.080129  (0.987001 s/it)
Iteration 26540: accuracy_at_1 = 46.88%; accuracy_at_5 = 79.69%; loss = 1.921310  (0.987138 s/it)
Iteration 26550: accuracy_at_1 = 43.75%; accuracy_at_5 = 78.12%; loss = 2.022120  (0.987071 s/it)
Iteration 26560: accuracy_at_1 = 45.70%; accuracy_at_5 = 75.00%; loss = 2.052722  (0.988227 s/it)
Iteration 26570: accuracy_at_1 = 45.70%; accuracy_at_5 = 76.95%; loss = 1.952168  (0.986120 s/it)
Iteration 26580: accuracy_at_1 = 42.97%; accuracy_at_5 = 73.44%; loss = 2.073868  (0.986207 s/it)
Iteration 26590: accuracy_at_1 = 45.31%; accuracy_at_5 = 75.00%; loss = 1.998041  (0.986093 s/it)
Iteration 26600: accuracy_at_1 = 46.88%; accuracy_at_5 = 77.73%; loss = 1.855596  (0.985949 s/it)
Iteration 26610: accuracy_at_1 = 47.66%; accuracy_at_5 = 72.27%; loss = 2.073339  (0.986140 s/it)
Iteration 26620: accuracy_at_1 = 48.44%; accuracy_at_5 = 77.73%; loss = 1.909430  (0.985504 s/it)
Iteration 26630: accuracy_at_1 = 47.27%; accuracy_at_5 = 75.00%; loss = 2.018264  (0.987252 s/it)
Iteration 26640: accuracy_at_1 = 45.70%; accuracy_at_5 = 78.91%; loss = 1.900900  (0.986892 s/it)
Iteration 26650: accuracy_at_1 = 51.95%; accuracy_at_5 = 77.73%; loss = 1.808319  (0.987035 s/it)
Iteration 26660: accuracy_at_1 = 45.31%; accuracy_at_5 = 75.39%; loss = 2.002335  (0.987358 s/it)
Iteration 26670: accuracy_at_1 = 49.22%; accuracy_at_5 = 74.61%; loss = 1.938741  (0.987482 s/it)
Iteration 26680: accuracy_at_1 = 46.09%; accuracy_at_5 = 77.73%; loss = 2.036191  (0.987074 s/it)
Iteration 26690: accuracy_at_1 = 47.66%; accuracy_at_5 = 75.39%; loss = 1.979307  (0.986298 s/it)
Iteration 26700: accuracy_at_1 = 50.39%; accuracy_at_5 = 79.30%; loss = 1.826524  (0.985772 s/it)
Iteration 26710: accuracy_at_1 = 46.48%; accuracy_at_5 = 74.22%; loss = 2.045487  (0.985230 s/it)
Iteration 26720: accuracy_at_1 = 47.27%; accuracy_at_5 = 76.56%; loss = 1.838322  (0.986351 s/it)
Iteration 26730: accuracy_at_1 = 44.14%; accuracy_at_5 = 73.83%; loss = 2.013804  (0.985636 s/it)
Iteration 26740: accuracy_at_1 = 48.05%; accuracy_at_5 = 75.00%; loss = 2.018217  (0.986140 s/it)
Iteration 26750: accuracy_at_1 = 51.56%; accuracy_at_5 = 80.08%; loss = 1.826867  (0.986215 s/it)
Iteration 26760: accuracy_at_1 = 40.23%; accuracy_at_5 = 75.78%; loss = 2.182199  (0.986586 s/it)
Iteration 26770: accuracy_at_1 = 48.44%; accuracy_at_5 = 77.34%; loss = 1.931922  (0.986553 s/it)
Iteration 26780: accuracy_at_1 = 46.88%; accuracy_at_5 = 76.95%; loss = 1.912141  (0.987169 s/it)
Iteration 26790: accuracy_at_1 = 50.78%; accuracy_at_5 = 78.52%; loss = 1.888012  (0.986900 s/it)
Iteration 26800: accuracy_at_1 = 50.00%; accuracy_at_5 = 75.00%; loss = 2.040782  (0.987199 s/it)
Iteration 26810: accuracy_at_1 = 47.27%; accuracy_at_5 = 76.95%; loss = 1.929734  (0.987763 s/it)
Iteration 26820: accuracy_at_1 = 49.61%; accuracy_at_5 = 78.91%; loss = 1.893607  (0.986442 s/it)
Iteration 26830: accuracy_at_1 = 51.95%; accuracy_at_5 = 77.73%; loss = 1.914161  (0.985043 s/it)
Iteration 26840: accuracy_at_1 = 42.19%; accuracy_at_5 = 75.00%; loss = 2.056083  (0.985977 s/it)
Iteration 26850: accuracy_at_1 = 47.27%; accuracy_at_5 = 77.73%; loss = 1.915193  (0.985793 s/it)
Iteration 26860: accuracy_at_1 = 42.97%; accuracy_at_5 = 70.70%; loss = 2.223587  (0.985780 s/it)
Iteration 26870: accuracy_at_1 = 48.83%; accuracy_at_5 = 76.17%; loss = 1.976988  (0.987095 s/it)
Iteration 26880: accuracy_at_1 = 50.78%; accuracy_at_5 = 79.30%; loss = 1.780698  (0.986737 s/it)
Iteration 26890: accuracy_at_1 = 48.05%; accuracy_at_5 = 78.12%; loss = 1.901370  (0.986642 s/it)
Iteration 26900: accuracy_at_1 = 43.75%; accuracy_at_5 = 72.66%; loss = 2.145252  (0.986854 s/it)
Iteration 26910: accuracy_at_1 = 46.09%; accuracy_at_5 = 76.95%; loss = 1.976649  (0.987335 s/it)
Iteration 26920: accuracy_at_1 = 50.78%; accuracy_at_5 = 78.52%; loss = 1.835044  (0.986614 s/it)
Iteration 26930: accuracy_at_1 = 45.31%; accuracy_at_5 = 73.05%; loss = 2.051909  (0.986804 s/it)
Iteration 26940: accuracy_at_1 = 45.31%; accuracy_at_5 = 73.44%; loss = 1.986674  (0.987506 s/it)
Iteration 26950: accuracy_at_1 = 47.66%; accuracy_at_5 = 78.12%; loss = 1.895321  (0.987527 s/it)
Iteration 26960: accuracy_at_1 = 46.09%; accuracy_at_5 = 73.44%; loss = 2.056216  (0.985368 s/it)
Iteration 26970: accuracy_at_1 = 44.92%; accuracy_at_5 = 72.27%; loss = 2.120849  (0.985418 s/it)
Iteration 26980: accuracy_at_1 = 42.19%; accuracy_at_5 = 76.17%; loss = 2.039132  (0.986259 s/it)
Iteration 26990: accuracy_at_1 = 47.66%; accuracy_at_5 = 76.56%; loss = 1.895432  (0.985564 s/it)
Iteration 27000: accuracy_at_1 = 53.91%; accuracy_at_5 = 78.91%; loss = 1.765682  (0.986001 s/it)
Iteration 27010: accuracy_at_1 = 49.61%; accuracy_at_5 = 78.12%; loss = 1.907937  (0.987371 s/it)
Iteration 27020: accuracy_at_1 = 45.70%; accuracy_at_5 = 73.05%; loss = 2.090993  (0.987762 s/it)
Iteration 27030: accuracy_at_1 = 46.09%; accuracy_at_5 = 76.95%; loss = 2.050035  (0.986793 s/it)
Iteration 27040: accuracy_at_1 = 46.09%; accuracy_at_5 = 80.47%; loss = 1.814742  (0.987005 s/it)
Iteration 27050: accuracy_at_1 = 48.44%; accuracy_at_5 = 79.69%; loss = 1.862131  (0.987431 s/it)
Iteration 27060: accuracy_at_1 = 42.97%; accuracy_at_5 = 70.70%; loss = 2.160376  (0.987214 s/it)
Iteration 27070: accuracy_at_1 = 46.48%; accuracy_at_5 = 75.00%; loss = 2.033548  (0.987822 s/it)
Iteration 27080: accuracy_at_1 = 41.02%; accuracy_at_5 = 74.61%; loss = 2.082282  (0.985828 s/it)
Iteration 27090: accuracy_at_1 = 44.92%; accuracy_at_5 = 80.08%; loss = 1.941880  (0.986323 s/it)
Iteration 27100: accuracy_at_1 = 50.39%; accuracy_at_5 = 81.25%; loss = 1.851473  (0.985997 s/it)
Iteration 27110: accuracy_at_1 = 46.88%; accuracy_at_5 = 78.12%; loss = 1.946468  (0.985571 s/it)
Iteration 27120: accuracy_at_1 = 50.00%; accuracy_at_5 = 84.77%; loss = 1.765687  (0.985862 s/it)
Iteration 27130: accuracy_at_1 = 50.00%; accuracy_at_5 = 78.52%; loss = 1.887362  (0.986069 s/it)
Iteration 27140: accuracy_at_1 = 51.56%; accuracy_at_5 = 79.69%; loss = 1.854291  (0.986476 s/it)
Iteration 27150: accuracy_at_1 = 44.53%; accuracy_at_5 = 73.83%; loss = 2.050603  (0.987054 s/it)
Iteration 27160: accuracy_at_1 = 44.53%; accuracy_at_5 = 75.39%; loss = 2.067390  (0.987748 s/it)
Iteration 27170: accuracy_at_1 = 53.91%; accuracy_at_5 = 83.20%; loss = 1.707764  (0.987546 s/it)
Iteration 27180: accuracy_at_1 = 48.83%; accuracy_at_5 = 80.86%; loss = 1.897337  (0.987131 s/it)
Iteration 27190: accuracy_at_1 = 50.39%; accuracy_at_5 = 77.34%; loss = 1.873540  (0.986775 s/it)
Iteration 27200: accuracy_at_1 = 45.70%; accuracy_at_5 = 69.92%; loss = 2.107599  (0.986408 s/it)
Iteration 27210: accuracy_at_1 = 48.83%; accuracy_at_5 = 78.52%; loss = 1.893877  (0.985102 s/it)
Iteration 27220: accuracy_at_1 = 44.92%; accuracy_at_5 = 74.22%; loss = 2.079441  (0.985948 s/it)
Iteration 27230: accuracy_at_1 = 42.58%; accuracy_at_5 = 73.44%; loss = 2.069099  (0.986801 s/it)
Iteration 27240: accuracy_at_1 = 42.97%; accuracy_at_5 = 77.73%; loss = 2.048525  (0.985990 s/it)
Iteration 27250: accuracy_at_1 = 50.39%; accuracy_at_5 = 80.86%; loss = 1.834375  (0.986004 s/it)
Iteration 27260: accuracy_at_1 = 44.53%; accuracy_at_5 = 81.64%; loss = 1.932631  (0.985906 s/it)
Iteration 27270: accuracy_at_1 = 49.61%; accuracy_at_5 = 80.86%; loss = 1.835041  (0.987071 s/it)
Iteration 27280: accuracy_at_1 = 47.27%; accuracy_at_5 = 75.00%; loss = 1.955769  (0.987489 s/it)
Iteration 27290: accuracy_at_1 = 44.14%; accuracy_at_5 = 73.44%; loss = 2.102482  (0.987128 s/it)
Iteration 27300: accuracy_at_1 = 46.09%; accuracy_at_5 = 77.34%; loss = 2.067496  (0.987121 s/it)
Iteration 27310: accuracy_at_1 = 46.48%; accuracy_at_5 = 79.69%; loss = 1.859049  (0.986602 s/it)
Iteration 27320: accuracy_at_1 = 48.83%; accuracy_at_5 = 80.47%; loss = 1.945658  (0.987439 s/it)
Iteration 27330: accuracy_at_1 = 46.88%; accuracy_at_5 = 73.05%; loss = 2.061959  (0.986483 s/it)
Iteration 27340: accuracy_at_1 = 47.66%; accuracy_at_5 = 79.30%; loss = 1.953623  (0.986213 s/it)
Iteration 27350: accuracy_at_1 = 50.00%; accuracy_at_5 = 75.00%; loss = 2.079251  (0.985820 s/it)
Iteration 27360: accuracy_at_1 = 48.44%; accuracy_at_5 = 74.61%; loss = 1.976722  (0.985698 s/it)
Iteration 27370: accuracy_at_1 = 55.47%; accuracy_at_5 = 83.20%; loss = 1.703975  (0.986753 s/it)
Iteration 27380: accuracy_at_1 = 51.56%; accuracy_at_5 = 82.03%; loss = 1.767727  (0.986140 s/it)
Iteration 27390: accuracy_at_1 = 46.88%; accuracy_at_5 = 76.95%; loss = 1.884988  (0.986589 s/it)
Iteration 27400: accuracy_at_1 = 49.61%; accuracy_at_5 = 76.17%; loss = 1.928863  (0.986918 s/it)
Iteration 27410: accuracy_at_1 = 44.53%; accuracy_at_5 = 76.17%; loss = 1.979343  (0.986860 s/it)
Iteration 27420: accuracy_at_1 = 44.53%; accuracy_at_5 = 79.69%; loss = 1.916151  (0.987292 s/it)
Iteration 27430: accuracy_at_1 = 48.05%; accuracy_at_5 = 77.73%; loss = 1.934420  (0.987343 s/it)
Iteration 27440: accuracy_at_1 = 49.22%; accuracy_at_5 = 80.47%; loss = 1.852280  (0.987916 s/it)
Iteration 27450: accuracy_at_1 = 46.09%; accuracy_at_5 = 74.61%; loss = 2.016014  (0.987081 s/it)
Iteration 27460: accuracy_at_1 = 44.92%; accuracy_at_5 = 74.61%; loss = 2.108684  (0.986134 s/it)
Iteration 27470: accuracy_at_1 = 47.27%; accuracy_at_5 = 76.17%; loss = 1.891671  (0.986532 s/it)
Iteration 27480: accuracy_at_1 = 43.75%; accuracy_at_5 = 79.69%; loss = 1.999620  (0.985626 s/it)
Iteration 27490: accuracy_at_1 = 47.66%; accuracy_at_5 = 76.56%; loss = 2.020439  (0.985935 s/it)
Iteration 27500: accuracy_at_1 = 46.48%; accuracy_at_5 = 78.12%; loss = 1.953383  (0.986013 s/it)
Iteration 27510: accuracy_at_1 = 45.70%; accuracy_at_5 = 75.39%; loss = 2.041009  (0.986049 s/it)
Iteration 27520: accuracy_at_1 = 57.03%; accuracy_at_5 = 82.42%; loss = 1.620380  (0.986486 s/it)
Iteration 27530: accuracy_at_1 = 44.53%; accuracy_at_5 = 77.73%; loss = 1.912699  (0.986915 s/it)
Iteration 27540: accuracy_at_1 = 48.44%; accuracy_at_5 = 82.42%; loss = 1.819017  (0.986824 s/it)
Iteration 27550: accuracy_at_1 = 48.05%; accuracy_at_5 = 78.91%; loss = 1.945565  (0.986167 s/it)
Iteration 27560: accuracy_at_1 = 46.88%; accuracy_at_5 = 76.95%; loss = 1.960087  (0.986546 s/it)
Iteration 27570: accuracy_at_1 = 46.48%; accuracy_at_5 = 77.34%; loss = 1.965173  (0.986801 s/it)
Iteration 27580: accuracy_at_1 = 48.44%; accuracy_at_5 = 79.69%; loss = 1.902796  (0.987404 s/it)
Iteration 27590: accuracy_at_1 = 50.00%; accuracy_at_5 = 80.86%; loss = 1.797840  (0.986097 s/it)
Iteration 27600: accuracy_at_1 = 48.44%; accuracy_at_5 = 75.78%; loss = 2.006082  (0.985720 s/it)
Iteration 27610: accuracy_at_1 = 48.05%; accuracy_at_5 = 78.12%; loss = 1.938769  (0.985845 s/it)
Iteration 27620: accuracy_at_1 = 46.09%; accuracy_at_5 = 76.17%; loss = 2.033032  (0.986257 s/it)
Iteration 27630: accuracy_at_1 = 48.83%; accuracy_at_5 = 76.17%; loss = 1.926330  (0.985867 s/it)
Iteration 27640: accuracy_at_1 = 51.56%; accuracy_at_5 = 83.20%; loss = 1.754927  (0.985719 s/it)
Iteration 27650: accuracy_at_1 = 43.36%; accuracy_at_5 = 77.73%; loss = 1.922511  (0.986869 s/it)
Iteration 27660: accuracy_at_1 = 46.09%; accuracy_at_5 = 73.83%; loss = 2.005821  (0.986497 s/it)
Iteration 27670: accuracy_at_1 = 52.73%; accuracy_at_5 = 76.56%; loss = 1.929147  (0.986836 s/it)
Iteration 27680: accuracy_at_1 = 45.70%; accuracy_at_5 = 76.95%; loss = 1.917234  (0.987077 s/it)
Iteration 27690: accuracy_at_1 = 51.56%; accuracy_at_5 = 79.30%; loss = 1.747837  (0.986918 s/it)
Iteration 27700: accuracy_at_1 = 51.95%; accuracy_at_5 = 80.86%; loss = 1.842820  (0.987227 s/it)
Iteration 27710: accuracy_at_1 = 48.05%; accuracy_at_5 = 80.08%; loss = 1.878159  (0.987040 s/it)
Iteration 27720: accuracy_at_1 = 48.05%; accuracy_at_5 = 74.22%; loss = 2.156132  (0.986611 s/it)
Iteration 27730: accuracy_at_1 = 48.83%; accuracy_at_5 = 78.52%; loss = 1.922094  (0.986755 s/it)
Iteration 27740: accuracy_at_1 = 44.14%; accuracy_at_5 = 74.22%; loss = 2.084573  (0.987011 s/it)
Iteration 27750: accuracy_at_1 = 47.66%; accuracy_at_5 = 79.69%; loss = 1.914504  (0.985748 s/it)
Iteration 27760: accuracy_at_1 = 47.66%; accuracy_at_5 = 75.39%; loss = 1.993369  (0.985597 s/it)
Iteration 27770: accuracy_at_1 = 51.56%; accuracy_at_5 = 75.78%; loss = 1.904426  (0.985426 s/it)
Iteration 27780: accuracy_at_1 = 48.44%; accuracy_at_5 = 73.05%; loss = 1.950522  (0.986965 s/it)
Iteration 27790: accuracy_at_1 = 57.42%; accuracy_at_5 = 80.08%; loss = 1.741548  (0.986916 s/it)
Iteration 27800: accuracy_at_1 = 50.00%; accuracy_at_5 = 74.61%; loss = 1.892330  (0.987550 s/it)
Iteration 27810: accuracy_at_1 = 46.09%; accuracy_at_5 = 78.52%; loss = 1.934665  (0.986954 s/it)
Iteration 27820: accuracy_at_1 = 48.05%; accuracy_at_5 = 77.73%; loss = 1.965387  (0.986700 s/it)
Iteration 27830: accuracy_at_1 = 50.78%; accuracy_at_5 = 83.98%; loss = 1.718160  (0.987464 s/it)
Iteration 27840: accuracy_at_1 = 45.70%; accuracy_at_5 = 73.83%; loss = 2.075438  (0.986937 s/it)
Iteration 27850: accuracy_at_1 = 45.70%; accuracy_at_5 = 76.95%; loss = 1.980719  (0.985714 s/it)
Iteration 27860: accuracy_at_1 = 50.39%; accuracy_at_5 = 79.30%; loss = 1.846772  (0.986506 s/it)
Iteration 27870: accuracy_at_1 = 49.61%; accuracy_at_5 = 78.52%; loss = 1.927891  (0.986252 s/it)
Iteration 27880: accuracy_at_1 = 53.91%; accuracy_at_5 = 79.69%; loss = 1.739158  (0.986290 s/it)
Iteration 27890: accuracy_at_1 = 50.78%; accuracy_at_5 = 76.17%; loss = 1.904077  (0.986505 s/it)
Iteration 27900: accuracy_at_1 = 45.31%; accuracy_at_5 = 78.91%; loss = 1.907176  (0.986971 s/it)
Iteration 27910: accuracy_at_1 = 44.92%; accuracy_at_5 = 75.78%; loss = 2.001741  (0.987353 s/it)
Iteration 27920: accuracy_at_1 = 48.83%; accuracy_at_5 = 78.52%; loss = 1.906077  (0.987650 s/it)
Iteration 27930: accuracy_at_1 = 48.05%; accuracy_at_5 = 76.56%; loss = 1.930939  (0.987739 s/it)
Iteration 27940: accuracy_at_1 = 45.70%; accuracy_at_5 = 74.22%; loss = 2.027666  (0.986871 s/it)
Iteration 27950: accuracy_at_1 = 41.41%; accuracy_at_5 = 70.70%; loss = 2.172525  (0.987275 s/it)
Iteration 27960: accuracy_at_1 = 54.30%; accuracy_at_5 = 78.91%; loss = 1.784044  (0.986855 s/it)
Iteration 27970: accuracy_at_1 = 47.27%; accuracy_at_5 = 76.95%; loss = 1.927495  (0.986659 s/it)
Iteration 27980: accuracy_at_1 = 41.02%; accuracy_at_5 = 75.00%; loss = 2.091803  (0.985825 s/it)
Iteration 27990: accuracy_at_1 = 46.48%; accuracy_at_5 = 76.56%; loss = 2.056933  (0.986372 s/it)
Iteration 28000: accuracy_at_1 = 42.19%; accuracy_at_5 = 74.61%; loss = 2.068548  (0.985060 s/it)
Iteration 28010: accuracy_at_1 = 48.44%; accuracy_at_5 = 76.95%; loss = 1.929652  (0.986478 s/it)
Iteration 28020: accuracy_at_1 = 44.92%; accuracy_at_5 = 76.17%; loss = 1.918571  (0.986445 s/it)
Iteration 28030: accuracy_at_1 = 44.92%; accuracy_at_5 = 75.39%; loss = 2.086987  (0.986330 s/it)
Iteration 28040: accuracy_at_1 = 53.91%; accuracy_at_5 = 77.73%; loss = 1.821246  (0.987664 s/it)
Iteration 28050: accuracy_at_1 = 42.97%; accuracy_at_5 = 75.39%; loss = 2.045269  (0.987334 s/it)
Iteration 28060: accuracy_at_1 = 44.14%; accuracy_at_5 = 75.39%; loss = 2.011721  (0.987044 s/it)
Iteration 28070: accuracy_at_1 = 46.88%; accuracy_at_5 = 73.83%; loss = 2.073559  (0.987171 s/it)
Iteration 28080: accuracy_at_1 = 44.53%; accuracy_at_5 = 75.78%; loss = 2.062462  (0.988212 s/it)
Iteration 28090: accuracy_at_1 = 46.48%; accuracy_at_5 = 76.56%; loss = 1.942949  (0.987270 s/it)
Iteration 28100: accuracy_at_1 = 41.80%; accuracy_at_5 = 75.78%; loss = 2.105922  (0.987390 s/it)
Iteration 28110: accuracy_at_1 = 45.31%; accuracy_at_5 = 75.78%; loss = 1.972391  (0.986545 s/it)
Iteration 28120: accuracy_at_1 = 50.78%; accuracy_at_5 = 77.73%; loss = 1.989429  (0.986279 s/it)
Iteration 28130: accuracy_at_1 = 50.39%; accuracy_at_5 = 79.30%; loss = 1.816707  (0.986960 s/it)
Iteration 28140: accuracy_at_1 = 45.31%; accuracy_at_5 = 76.17%; loss = 1.946884  (0.986145 s/it)
Iteration 28150: accuracy_at_1 = 44.53%; accuracy_at_5 = 73.83%; loss = 1.947921  (0.986083 s/it)
Iteration 28160: accuracy_at_1 = 44.14%; accuracy_at_5 = 73.83%; loss = 2.001576  (0.986651 s/it)
Iteration 28170: accuracy_at_1 = 51.17%; accuracy_at_5 = 85.16%; loss = 1.675530  (0.987516 s/it)
Iteration 28180: accuracy_at_1 = 46.09%; accuracy_at_5 = 75.00%; loss = 2.023876  (0.987485 s/it)
Iteration 28190: accuracy_at_1 = 48.44%; accuracy_at_5 = 78.52%; loss = 1.969315  (0.986297 s/it)
Iteration 28200: accuracy_at_1 = 44.14%; accuracy_at_5 = 73.05%; loss = 2.085750  (0.987075 s/it)
Iteration 28210: accuracy_at_1 = 46.09%; accuracy_at_5 = 78.12%; loss = 1.938116  (0.987259 s/it)
Iteration 28220: accuracy_at_1 = 49.22%; accuracy_at_5 = 78.91%; loss = 1.868606  (0.987049 s/it)
Iteration 28230: accuracy_at_1 = 45.70%; accuracy_at_5 = 77.34%; loss = 1.947628  (0.986102 s/it)
Iteration 28240: accuracy_at_1 = 45.31%; accuracy_at_5 = 75.00%; loss = 2.007616  (0.985152 s/it)
Iteration 28250: accuracy_at_1 = 52.34%; accuracy_at_5 = 80.47%; loss = 1.790544  (0.985927 s/it)
Iteration 28260: accuracy_at_1 = 43.75%; accuracy_at_5 = 75.00%; loss = 2.090728  (0.985558 s/it)
Iteration 28270: accuracy_at_1 = 48.05%; accuracy_at_5 = 76.95%; loss = 2.027365  (0.985674 s/it)
Iteration 28280: accuracy_at_1 = 46.48%; accuracy_at_5 = 78.52%; loss = 1.930338  (0.986214 s/it)
Iteration 28290: accuracy_at_1 = 48.44%; accuracy_at_5 = 78.91%; loss = 1.890895  (0.986517 s/it)
Iteration 28300: accuracy_at_1 = 46.88%; accuracy_at_5 = 78.12%; loss = 1.861297  (0.986703 s/it)
Iteration 28310: accuracy_at_1 = 46.09%; accuracy_at_5 = 75.39%; loss = 2.034042  (0.987242 s/it)
Iteration 28320: accuracy_at_1 = 48.83%; accuracy_at_5 = 78.12%; loss = 1.933419  (0.987045 s/it)
Iteration 28330: accuracy_at_1 = 46.88%; accuracy_at_5 = 76.17%; loss = 1.994006  (0.987568 s/it)
Iteration 28340: accuracy_at_1 = 47.27%; accuracy_at_5 = 76.17%; loss = 2.077947  (0.986980 s/it)
Iteration 28350: accuracy_at_1 = 51.17%; accuracy_at_5 = 77.73%; loss = 1.827384  (0.987314 s/it)
Iteration 28360: accuracy_at_1 = 46.09%; accuracy_at_5 = 76.56%; loss = 2.013310  (0.986036 s/it)
Iteration 28370: accuracy_at_1 = 48.05%; accuracy_at_5 = 75.78%; loss = 2.023567  (0.985244 s/it)
Iteration 28380: accuracy_at_1 = 47.27%; accuracy_at_5 = 74.22%; loss = 2.082180  (0.986234 s/it)
Iteration 28390: accuracy_at_1 = 43.36%; accuracy_at_5 = 77.73%; loss = 2.050802  (0.985645 s/it)
Iteration 28400: accuracy_at_1 = 52.73%; accuracy_at_5 = 77.34%; loss = 1.849652  (0.985824 s/it)
Iteration 28410: accuracy_at_1 = 42.97%; accuracy_at_5 = 76.17%; loss = 2.092208  (0.986788 s/it)
Iteration 28420: accuracy_at_1 = 46.88%; accuracy_at_5 = 75.00%; loss = 2.013753  (0.986800 s/it)
Iteration 28430: accuracy_at_1 = 41.41%; accuracy_at_5 = 75.00%; loss = 2.039904  (0.987605 s/it)
Iteration 28440: accuracy_at_1 = 42.58%; accuracy_at_5 = 76.56%; loss = 1.979071  (0.989752 s/it)
Iteration 28450: accuracy_at_1 = 52.34%; accuracy_at_5 = 80.08%; loss = 1.803263  (0.987565 s/it)
Iteration 28460: accuracy_at_1 = 42.58%; accuracy_at_5 = 75.00%; loss = 1.978269  (0.986935 s/it)
Iteration 28470: accuracy_at_1 = 45.31%; accuracy_at_5 = 71.88%; loss = 2.063803  (0.986370 s/it)
Iteration 28480: accuracy_at_1 = 42.97%; accuracy_at_5 = 73.05%; loss = 2.069724  (0.986568 s/it)
Iteration 28490: accuracy_at_1 = 45.31%; accuracy_at_5 = 74.61%; loss = 2.051312  (0.985682 s/it)
Iteration 28500: accuracy_at_1 = 48.05%; accuracy_at_5 = 80.47%; loss = 1.789969  (0.986489 s/it)
Iteration 28510: accuracy_at_1 = 46.88%; accuracy_at_5 = 78.91%; loss = 1.956923  (0.986201 s/it)
Iteration 28520: accuracy_at_1 = 46.48%; accuracy_at_5 = 73.44%; loss = 1.987776  (0.986152 s/it)
Iteration 28530: accuracy_at_1 = 43.75%; accuracy_at_5 = 77.34%; loss = 2.001716  (0.986014 s/it)
Iteration 28540: accuracy_at_1 = 45.70%; accuracy_at_5 = 74.61%; loss = 2.009612  (0.985861 s/it)
Iteration 28550: accuracy_at_1 = 49.61%; accuracy_at_5 = 73.83%; loss = 1.926110  (0.986986 s/it)
Iteration 28560: accuracy_at_1 = 44.14%; accuracy_at_5 = 75.78%; loss = 2.003012  (0.987443 s/it)
Iteration 28570: accuracy_at_1 = 43.75%; accuracy_at_5 = 74.61%; loss = 1.970420  (0.986308 s/it)
Iteration 28580: accuracy_at_1 = 49.22%; accuracy_at_5 = 78.52%; loss = 1.924273  (0.986706 s/it)
Iteration 28590: accuracy_at_1 = 47.27%; accuracy_at_5 = 77.73%; loss = 1.901537  (0.987254 s/it)
Iteration 28600: accuracy_at_1 = 47.66%; accuracy_at_5 = 75.78%; loss = 1.874794  (0.986685 s/it)
Iteration 28610: accuracy_at_1 = 47.66%; accuracy_at_5 = 81.64%; loss = 1.810812  (0.986713 s/it)
Iteration 28620: accuracy_at_1 = 44.92%; accuracy_at_5 = 76.17%; loss = 2.000508  (0.986355 s/it)
Iteration 28630: accuracy_at_1 = 48.05%; accuracy_at_5 = 80.86%; loss = 1.915270  (0.986213 s/it)
Iteration 28640: accuracy_at_1 = 43.36%; accuracy_at_5 = 71.88%; loss = 2.194006  (0.986152 s/it)
Iteration 28650: accuracy_at_1 = 42.58%; accuracy_at_5 = 73.83%; loss = 2.218567  (0.985534 s/it)
Iteration 28660: accuracy_at_1 = 47.27%; accuracy_at_5 = 75.78%; loss = 2.031856  (0.986232 s/it)
Iteration 28670: accuracy_at_1 = 53.12%; accuracy_at_5 = 77.73%; loss = 1.798184  (0.986147 s/it)
Iteration 28680: accuracy_at_1 = 44.92%; accuracy_at_5 = 76.95%; loss = 2.010758  (0.986800 s/it)
Iteration 28690: accuracy_at_1 = 46.09%; accuracy_at_5 = 77.34%; loss = 1.874992  (0.987167 s/it)
Iteration 28700: accuracy_at_1 = 45.70%; accuracy_at_5 = 76.56%; loss = 1.942421  (0.987581 s/it)
Iteration 28710: accuracy_at_1 = 51.56%; accuracy_at_5 = 78.12%; loss = 1.786873  (0.986782 s/it)
Iteration 28720: accuracy_at_1 = 43.36%; accuracy_at_5 = 72.27%; loss = 2.174511  (0.987183 s/it)
Iteration 28730: accuracy_at_1 = 43.75%; accuracy_at_5 = 71.09%; loss = 2.178101  (0.986884 s/it)
